Del,Nig,Dos
0.1496662107908862,0.1404744407071382,1.9996026135636977
0.1496662107908862,0.1404744407071382,1.9996026135636977
0.20011283223852136,0.24157321897191975,1.4821535394115612
0.2698414580354108,0.3568322659616177,1.9472344481638135
0.026993230253806483,0.6705142075022478,2.0550448402242414
0.08915086613103669,0.5492317568166842,2.078502742007178
0.0053484078757019115,0.49706917650880145,2.119783924720124
0.2553091741085437,1.2022325959541635,2.120588729852857
0.24035053179375987,0.6851329337476447,1.9885788472864097
0.32463504099342433,0.625672735543051,1.9744513608485326
0.07042225631402231,0.91243214372538906,2.073940702682256
0.10189149651437092,0.20184317311271005,2.0036274505724645
0.41491811497402864,0.2395855861166485,2.2880940771517446
1.0325028851800082,0.1324672104880308,2.373672430416366
1.6728589361911885,0.13466503398616364,2.411458714895123
1.7264203208782318,0.3597591356019384,2.3681060920469834
1.3888695637027246,0.6469166357241026,NA
1.289992296021249,0.3265876868109461,NA
1.8052724780238578,0.270807818165614,NA
1.5990799267489435,0.48437316516816703,NA
1.9916355247266497,0.009456238099902696,NA
0.8921257419908256,0.09950298367878066,NA
1.103323940446326,0.6580576275103016,NA
1.4639519208218756,0.8795528953589234,1.470889824610241
1.5806444275541294,0.898322338318403,NA
1.1443582858020125,0.9336477008529036,NA
0.468635180479929,0.6783880146167751,NA
0.4653661161130736,0.9920175304722921,NA
0.14767638868702881,1.761075729665992,NA
0.18945767570674962,1.2806949277748543,NA
0.13872765269396445,0.8774082514332232,NA
0.28479005109084976,1.2256348562530313,NA
0.8857996655507347,0.6898314505863596,NA
1.1346291588231905,0.0011363257549104513,0.04086384761309503
0.7599924561152593,0.2460214191902939,NA
0.3192134326207466,0.4909725390711408,2.2053555617638403
0.8662762047208655,0.6984334144772211,NA
1.14178820428507,1.2070200807576847,NA
1.100217966378253,1.018780495838251,NA
1.1822496515694505,0.7580567388116547,NA
1.292931921122652,0.6827451175947354,NA
1.5617844464393933,0.5688785853797195,NA
1.5823217205013254,0.552824818137724,NA
1.6742468154424894,0.4821609861047448,NA
1.577748939030291,0.5901351683433865,NA
2.035921504212371,0.5289897048389698,NA
1.641515992962581,0.0432838420056308,NA
1.4448805107254958,0.04683438869514939,NA
1.7379741755261557,0.4255993719000462,NA
1.6672649196287548,0.010053032736001461,NA
1.3768149629625777,0.24658119724503447,NA
1.2151991886912827,0.5472063541805355,0.3883600520136646
0.6614913385777745,0.6475798634804113,0.44591511551282487
0.5123307773011557,0.5826970382369475,0.44928227813353383
0.8334397250118416,0.8408427750577632,NA
1.1783827757877645,0.6961928450163357,NA
0.8504788544880624,0.7572115802655598,NA
0.9705921169188277,0.7959846030716752,NA
0.7734407170715553,0.8412286873758769,NA
0.7925027031241617,0.7519868069266366,NA
1.7813557484508367,0.7184711734403292,NA
1.3775128840428892,0.18647814662399315,NA
