Del,Nig,Dos
1.3905088263773804,1.731882432280702,0.1389591462558078
1.3905088263773804,1.731882432280702,0.1389591462558078
1.2764409275966475,1.8276618327952903,0.40854521415543626
1.313885526710842,1.6803670838926117,0.26419885085986516
1.0023677070483716,1.3904271213713315,0.20253827413958678
0.9316447988909885,1.231952440764898,0.24033694757323473
0.8342207957097901,0.8694434758446026,0.24827635962010494
1.608815968305251,0.28978164093848785,0.11109744515996538
1.480740265544895,0.45790647134044526,0.14392263191013407
1.3230359270800882,0.34032804359938706,0.11020688649705503
1.8001455124858519,0.08944483136281872,0.14200996371202299
1.4211357722946292,0.34154626625045464,0.14032954820237994
1.680840095952768,0.33493763322679315,1.0549874287758578
1.050157638771552,0.6286068611323518,0.957439127125376
0.5845813516159493,0.66122687182290385,0.8610921689183431
0.6464401348480066,1.2281797259927312,0.8124734109277392
0.5421240570891271,0.71298880985324,NA
0.48679728274890494,1.1953529128072276,NA
0.5480209613102567,0.9266478581140254,NA
0.38326183947820935,0.8110175167101624,NA
0.14175620093122027,0.6367799044596698,NA
0.22864897858648378,0.6548101741384098,NA
0.4812060932184274,1.3093710646227652,NA
0.5215310242361312,1.014299996771774,0.02168296585848412
0.7650386445528371,1.1338080569114164,NA
0.8724878587454442,0.5529593042499119,NA
0.838418797398923,0.4971457098627146,NA
1.0858357520745157,0.24941426970728828,NA
1.2705859772787176,0.6353011709456075,NA
0.9771954019965352,0.7628126230457541,NA
0.9715820056705696,0.5742865260278617,NA
1.5594929214670488,0.37400718693094964,NA
1.5079789911407804,0.543940682397282,NA
1.352875185573505,0.11270842819716953,0.34729480148099157
1.3811591170239992,0.3183533620015472,NA
1.2225605817601224,0.34696088319352963,0.8741017713859752
1.5370963281133043,0.17411083549759362,NA
1.5226147118091469,0.00899121257836747,NA
1.8394990602806276,0.41669430713541206,NA
1.745159965994827,0.3053477809766263,NA
1.5283263784805106,0.19186258630324052,NA
1.1469011044856194,0.4415900408930476,NA
1.0516474576663946,0.2838756616935605,NA
1.2514540794188331,0.07875453396834585,NA
0.6515439770802011,0.014522116767398835,NA
0.5062990392090873,0.1374089096568039,NA
0.8150679029198766,0.12059347662088854,NA
1.2776638623836478,0.35749891435719866,NA
0.8540643191011245,0.17935301367492948,NA
0.49270558977978174,0.04517927831661409,NA
0.05923685675545288,0.3531789776390884,NA
0.3683970085477594,0.240042452143635,0.5876816353338468
0.3086613831561167,0.630387687475142,0.5598807887726802
0.13547709595476387,0.7521303844090624,0.5906808860212627
0.6518909831482619,0.3358260433393901,NA
0.7315993760660436,0.4375399002054219,NA
0.5255009450065214,0.4009200261994458,NA
0.08922309162573161,0.1161504182302056,NA
0.1848076168015225,0.08370495020209975,NA
0.697137791588236,0.11253826983057995,NA
0.4784076967177596,0.3969974134035154,NA
0.7601564234212244,0.5607129761658226,NA
0.924217962960144,0.05335999745542488,NA
0.6365237700957171,0.36385130161845414,NA
0.5873785519088913,0.19012134282851784,NA
0.32596468823017094,0.08784216220480524,NA
0.12318076251206357,0.15354261256950597,NA
0.41064063935488243,0.10756461927556886,NA
0.5171639122158215,0.05679530236064463,NA
0.6145957967333268,0.36963347547366704,0.014383309308211892
0.34778041795024134,0.05528231669787897,0.041917513583795266
0.25861001569166364,0.06666897274808799,0.05252219348777302
0.3652461370947672,0.5942766559604749,0.1538389331466343
0.5756816220495847,0.6516074931753891,0.12333753648012342
0.7604429029557207,0.5909121271306986,0.07812796100730914
0.30694492589673456,0.6947444681854015,0.1055529241035939
0.06305920682718678,0.8798729087107884,NA
0.48432839146934975,0.8894736443443533,NA
0.806532002644281,0.7924434182984125,NA
0.7366635800008167,0.7750999457959971,NA
0.6919411309358113,0.6086911912947313,NA
0.5150939477236631,0.3983706719277457,1.1139912857250576
0.36410830295011476,0.24432057391962242,1.1523186258001523
0.520077533246302,1.0034230352239453,NA
0.45706296942257413,0.5370996121215379,NA
0.29827481956497,0.845679068935169,0.4340802022863964
0.06827088220890186,1.0728604143749092,0.442550547126009
0.600462133780643,0.7659114774043196,0.5386656855167906
0.394234617375162,1.151134145326969,0.4622340232365281
0.4009711312123111,1.2746516433608166,0.43493311659083256
0.3680439590708775,1.2280002921252944,0.4416437798997927
0.4090757463811572,0.3373385140427654,0.38598760285291595
1.184206914654445,0.8122493342063847,0.34149963256487587
1.0194342758780623,0.8591463339922986,0.3664832484275463
0.9057388425521751,0.8810661797038296,0.35662421717144666
1.0357242414863668,0.7409423435112922,0.5533636570660835
1.2252527297126754,0.49782068750401737,0.5959072150518749
1.1971416186097208,0.6790515704006572,0.17076635244208122
0.6158693943094513,0.4226770974639146,0.05228852629876362
1.1660357066383127,0.13952563497575982,0.13253259869527947
1.0852377863723892,0.06412321878626892,0.14287578102049642
1.3639826640624602,0.36799018652499327,0.47771474474582226
1.1196298046752107,0.5727239058919658,0.06547488878648483
1.480917818576183,0.645919978942569,0.0822622336372429
1.5044322500932197,0.35645209484263723,0.09167596961267704
1.4392112263828785,0.5837151105976816,0.12532353832970752
1.4506104375770823,0.28615485794423934,0.182378123332278
1.3430567658256614,0.03741510444162652,0.20371897663629895
1.0046448472142524,0.2078816698772532,0.12286977956166187
1.2717315331332708,0.4634097107256012,0.08042824107999709
1.3553338514276512,0.5936303517923225,0.2015709884039121
2.203809134408939,0.9102201658713294,0.3248085369967605
1.5447400133214786,1.1289310738153648,0.32733124118824747
1.5018046350422412,1.2269266767655531,0.43090575944349324
1.6553648343894205,1.597615444656554,0.28355438472908967
1.5990673663595787,1.5191009886989673,1.6331432095370932
1.499933569998043,1.0648202578307184,0.04273724178029516
1.3247793786413768,0.72701626800428,0.008656381847013894
1.106669538591826,0.9982272390012434,0.019517265805871122
1.087716729186176,0.5258251590340168,NA
1.087716729186176,0.5258251590340168,NA
1.4107760241713228,0.6498226570795477,NA
1.4940344945898945,0.4933260407448021,NA
1.177740976524083,0.6484285431138919,NA
0.978300487711202,0.9051909281432275,1.017388728253856
0.9093620194266664,1.059529890658559,1.0115270300622146
0.9949943461170032,1.0505375674761708,1.0574659274671738
1.0641307932924775,0.9387422877969867,NA
0.9709330515865595,1.0367512140638053,0.07459075107905884
0.7372249370766314,1.3348229394053899,NA
0.8487779653723887,0.9648106003263883,NA
0.20309749137659788,1.19300445960566,NA
0.8133345271863913,1.0084779224558638,NA
0.6165155136223601,1.1886641178860302,NA
0.9610219067120302,1.4878722042719064,NA
1.1210876578746933,1.498721803790105,NA
1.396759887204811,1.017055905850791,NA
0.9605933882262054,1.405021455028834,NA
1.0424436902742293,1.1951874182918603,NA
0.703352412648244,1.273054392954187,NA
0.7330698442107509,1.3734714330793105,NA
