Del,Nig,Dos
0.0653607985720493,0.759708137014572,0.1491974162168254
0.0653607985720493,0.759708137014572,0.1491974162168254
0.009621097484591983,0.8825788086574662,0.03350167419188043
0.36287326544906817,0.9625778608472336,0.2671959414669451
1.0711296128146137,0.6065369257708253,0.30581696888000054
1.0457087817416795,0.6553367126604045,0.3215203236246321
1.32653284926927,0.37481272793229486,0.3215477624928343
0.2952237146476767,0.34723324502136,0.09951630958892507
0.07809792461469332,0.2604135030086967,0.2276481037561442
0.09713801772709743,0.2762681887754983,0.23280864945461788
0.11785554357564218,0.34257502823050634,0.35550009334165694
0.3302362070761197,1.5176011219688206,0.4089331084943078
0.20690435628158024,1.4479608021808235,0.8043473989464233
0.40139113650455954,1.450651342315335,0.7971739238740877
0.36035647390814474,1.5140426694214055,0.7641754812279706
0.2946935305795833,1.5114140431340226,0.7570942889614943
0.501172855776132,1.3068038132441548,NA
0.379979319626337,0.7970725530437028,NA
0.26635961328987456,0.6867278000838267,NA
0.3301189790852489,0.6526976000844718,NA
0.11448023465588535,1.19309303830733,NA
0.10832162752600343,1.2461839373762813,NA
0.14810474056134726,2.103206469145877,NA
0.21128229373898716,2.2079181484188553,1.849076598772779
0.1370365880911394,1.7028341638399798,NA
0.03299280626785736,1.4628180170095053,NA
0.23603326504120467,1.6019814004854684,NA
0.35356721932067614,1.2188430314517762,NA
0.19017669620664243,1.5461408084117112,NA
0.04268909976876923,1.4155941300768893,NA
0.22871416105831333,1.4237577174094471,NA
0.5030414681431985,1.6881975379378247,NA
0.8888780569087816,1.2573654700992876,NA
0.33934009382835617,0.8776989446974794,0.7554580763705785
0.22801265709801896,0.4476087826041317,NA
0.1578475610218636,0.005541870192335176,0.9162391090512564
0.22708850256371887,0.46314238400425567,NA
0.7685539154506692,0.1671611186510053,NA
1.2266445121621574,0.2766918170393336,NA
1.3498365778656047,0.5677821783297008,NA
1.2136083800870872,0.5676927051889883,NA
1.0050340538368012,0.5351558860604879,NA
1.2400436569364925,0.40835820886957325,NA
1.424791146964498,0.41307374027939714,NA
1.2912223296264933,0.35963921798226733,NA
1.1716671321312169,0.20784024555813874,NA
0.8596256667701077,0.5996947579273196,NA
0.5098997441989681,0.8346093027453957,NA
0.24637525653131204,1.2664937517121482,NA
0.1598698917551315,1.74623725576002,NA
0.467896304849208,2.0411643007720257,NA
0.10523515125671792,2.106375891972087,0.4485422221412314
0.9394549971809874,1.8654521788528529,0.3849965608359922
1.4626506554673895,2.2470048276604024,0.40517531882897906
1.3279095586561938,2.0201925717080957,NA
0.15450445071282837,1.5464697327464951,NA
0.5224570998149342,1.4747476791845044,NA
0.9306719454335108,1.095327142642861,NA
0.5335640373862371,1.5405844858249937,NA
0.08712376659315267,1.6821820883450407,NA
0.5910794093538768,1.8333812310676527,NA
0.44377029912484883,1.2703087036368015,NA
0.7417181456135579,1.5975607782782426,NA
0.3968000520137996,1.3798826546039356,NA
0.7670355473173301,1.5832276160796614,NA
0.7821638414440824,1.7904007887821802,NA
0.8603189982233053,1.924784510318711,NA
0.32981181198477705,1.3310982684026698,NA
0.3509189894363427,1.3713626165105428,NA
0.5826075109796247,1.5427761739840637,1.0639500823914807
0.6731800744040617,2.2968999667503343,0.9849387714899559
0.939379157221191,2.0758051790923457,0.9782843755924889
0.8427248344202406,1.8791762407164616,0.9883260842203666
0.7953646931874051,2.092341180169296,1.0053488237257688
0.7013108855863316,2.3783244370839616,0.9831055873227985
0.9754552070097116,2.2864085927412363,1.0161585145856211
1.5519135376060953,2.1060806979255204,NA
1.6592786636349401,2.116054154435537,NA
1.8769201221904674,1.981611590407794,NA
1.4347556730807636,1.7985538260741951,NA
1.218510441734791,1.8312602366021065,NA
1.2960429202152972,1.939665433170099,1.2601301492785475
1.2548426245999047,2.4056124809979678,1.2998064416254078
1.748465301643674,2.9274655921773727,NA
1.0944203475037795,1.899870969497131,NA
1.4784383552921938,1.8296070867407095,1.4010236903577071
2.1900487547044296,2.255482398162468,1.4079489798995477
2.298475123704506,1.5849811109928926,1.4308463881027726
2.195066674544373,1.76747946470989,1.3734661998535624
2.2987613017487676,1.985224163289381,1.3813876599690575
2.0041620507258178,1.81071197241509,1.3289415673138805
